occurrence_no,lng,lat,mid_ma
1455518,7.10691,46.88084,21.515
1456442,99.060555,7.970278,35.55
1457389,-38.481667,-12.888333,130.925
1457390,-38.472221,-12.853611,130.925
1457391,-38.472221,-12.853611,130.925
1457392,-38.454166,-12.787778,130.925
1458834,70.99028,23.438334,13.795
1464684,33.399723,40.220554,19.5
1464691,33.399723,40.220554,22.715
1464699,33.399723,40.220554,19.5
1464703,33.399723,40.220554,19.5
1465532,-101.358788,25.541889,77.05
1465533,-101.358788,25.541889,77.05
1465561,47.166668,-19.6,0.06885
1465562,47.166668,-19.6,0.06885
1465571,47.166668,-19.6,0.06885
1465572,47.166668,-19.6,0.06885
1466065,10.4833,51.900002,153.25
1466165,-50.246666,-20.280556,74.75
1466166,-50.246666,-20.280556,74.75
1467125,104.163612,17.065277,127.2
1467150,-3.2175,32.700558,145.95
1467152,-3.2175,32.700558,145.95
1467219,-3.2175,32.700558,145.95
1467221,-3.2175,32.700558,145.95
1467273,-3.2175,32.700558,145.95
1467274,-3.2175,32.700558,145.95
1467276,-3.2175,32.700558,145.95
1467307,-3.2175,32.700558,145.95
1467309,-3.2175,32.700558,145.95
1467729,-3.2175,32.700558,145.95
1467798,-3.2175,32.700558,145.95
1467812,-3.2175,32.700558,145.95
1467814,-3.2175,32.700558,145.95
1468556,20.526388,50.520279,14.895
1468606,7.266667,50.75,25.715
1468800,10.098889,48.172222,14.895
1474041,109.128334,43.327778,35.55
1474042,85.110001,44.619999,35.55
1474085,1.850278,41.433887,18.205
1475036,-111.241997,38.657001,96.55
1475044,-111.241997,38.657001,96.55
1475134,-104.530556,38.914165,64.65
1475135,-104.530556,38.914165,64.65
1475238,-104.530556,38.914165,64.65
1475239,-104.530556,38.914165,64.65
1475343,-104.530556,38.914165,64.65
1475357,-104.530556,38.914165,64.65
1475543,-104.530556,38.914165,64.65
1475545,-104.530556,38.914165,64.65
1475604,-104.530556,38.914165,64.65
1475626,-104.530556,38.914165,64.65
1475668,-104.530556,38.914165,64.65
1477003,-65.47583,-25.812222,6.5
1477222,9.0146,52.230999,162.95
1477281,-104.530556,38.914165,64.65
1477283,-104.530556,38.914165,64.65
1477579,-0.666667,40.666668,127.725
1478351,-104.530556,38.914165,64.65
1478353,-104.530556,38.914165,64.65
1479215,-2.178056,41.93,142.4
1480959,0.2222,33.068501,97.2
1480977,-0.0067,32.702202,97.2
1480979,0.3964,33.1297,106.75
1480982,1.2587,33.097801,106.75
1480983,0.83333,32.716671,106.75
1484199,69.116669,28.85,28.465
1484201,69.116669,28.85,25.715
1484203,-110.76667,31.666668,77.05
1484827,-9.337983,39.244633,150.35
1484828,-9.337983,39.244633,150.35
1486246,-92.846664,34.388058,63.8
1486357,-104.915901,45.9524,68.3
1486363,-104.915901,45.9524,68.3
1487914,-110.800003,43.900002,59.25
1487918,-110.800003,43.900002,53.05
1487920,-110.800003,43.900002,48.25
1487923,-110.800003,43.900002,48.25
1487951,-70.227776,11.2525,8.4705
1487952,-70.227776,11.2525,8.4705
1487953,-70.227776,11.2525,8.4705
1487954,-70.227776,11.2525,8.4705
1490842,-97.958397,28.343399,11.95
1491323,-97.667702,28.4883,11.95
1491652,-95.131897,30.6117,14.785
1491653,-95.131897,30.6117,14.785
1491655,-95.269798,30.749701,14.785
1491748,-97.556702,33.533199,1.29985
1491794,-97.740997,28.530701,11.95
1491803,-94.913002,30.593399,14.785
1492085,-97.188499,27.883499,0.06885
1492206,-95.699997,30.299999,18.2
1492216,-95.1492,30.6052,14.785
1492221,-94.914803,30.6031,14.1815
1492223,-94.699997,30.700001,14.785
1493121,-112.469185,48.491943,78.2
1494399,-5.716389,41.385555,42.9
1494400,-5.716389,41.385555,42.9
1494401,-5.716389,41.385555,42.9
1494408,-4.401389,41.656387,44.55
1499900,30.6,29.6,35.95
1499901,30.6,29.6,35.95
1499902,30.6,29.6,35.95
1499903,-103.199997,29.200001,62.5
1500031,32.529999,15.6,0.00585
1500083,32.540001,16.040001,0.00585
1501308,-68.771667,-9.045278,9.433
1501309,-68.771667,-9.045278,9.433
1501310,-68.771667,-9.045278,9.433
1501311,-68.771667,-9.045278,9.433
1501312,-68.771667,-9.045278,9.433
1502249,0.43,17.4,58.8
1502312,-96.563866,30.674219,44.55
1502352,-96.563866,30.674219,44.55
1504730,9.648333,48.661945,173.6
1505138,-104.530556,38.914165,64.65
1505143,-104.530556,38.914165,64.65
1505146,-104.530556,38.914165,64.65
1505171,-104.530556,38.914165,64.65
1505179,-104.530556,38.914165,64.65
1505182,-104.530556,38.914165,64.65
1505189,-104.530556,38.914165,64.65
1505194,-104.530556,38.914165,64.65
1505200,-104.530556,38.914165,64.65
1505201,-104.530556,38.914165,64.65
1505210,-104.530556,38.914165,64.65
1505214,-104.530556,38.914165,64.65
1505217,-104.530556,38.914165,64.65
1505220,-104.530556,38.914165,64.65
1505226,-104.530556,38.914165,64.65
1505228,-104.530556,38.914165,64.65
1505246,-104.530556,38.914165,64.65
1505253,-104.530556,38.914165,64.65
1505257,-104.530556,38.914165,64.65
1505259,-104.530556,38.914165,64.65
1505262,-104.530556,38.914165,64.65
1505265,-104.530556,38.914165,64.65
1505271,-104.530556,38.914165,64.65
1505273,-104.530556,38.914165,64.65
1505275,-104.530556,38.914165,64.65
1505278,-104.530556,38.914165,64.65
1505297,-104.530556,38.914165,64.65
1505311,-104.530556,38.914165,64.65
1505315,-104.530556,38.914165,64.65
1505320,-104.530556,38.914165,64.65
1505327,-104.530556,38.914165,64.65
1505328,-104.530556,38.914165,64.65
1505333,-104.530556,38.914165,64.65
1505334,-104.530556,38.914165,64.65
1505335,-104.530556,38.914165,64.65
1505336,-104.530556,38.914165,68.3
1505371,-6.783333,32.716667,63.8
1505390,-78.605278,34.629444,77.05
1506479,102.26667,14.966667,0.4535
1506491,102.090553,15.040278,0.4535
1506496,-6.555556,31.060556,8.4705
1506508,148.349106,-21.708883,0.06885
1506509,148.349106,-21.708883,0.06885
1506510,148.349106,-21.708883,0.06885
1506526,148.349106,-21.708883,0.06885
1506527,148.349106,-21.708883,0.06885
1506528,148.349106,-21.708883,0.06885
1506530,148.349106,-21.708883,0.06885
1506540,148.349106,-21.708883,0.06885
1506541,148.349106,-21.708883,0.06885
1506542,148.349106,-21.708883,0.06885
1506546,148.349106,-21.708883,0.06885
1506547,148.349106,-21.708883,0.06885
1506548,148.349106,-21.708883,0.06885
1506549,148.349106,-21.708883,0.06885
1506554,152.050003,-28.549999,0.06885
1509265,-106.389999,42.035831,151.15
1509931,0.701944,42.018055,51.9
1509980,-68.23333,-38.950001,84.95
1511338,-102.01667,42.75,18.2
1511341,-103.800003,42.400002,14.785
1511348,-98,42.599998,14.785
1511349,-98,42.599998,14.785
1511350,-98,42.599998,14.785
1511351,-98,42.599998,14.785
1511353,-100.800003,42.799999,14.785
1511357,-98,42.599998,14.785
1511360,-98.5,40.099998,14.785
1511363,-98,42.299999,11.95
1511365,-100,42.700001,11.95
1511369,-100.050003,42.633331,11.95
1511372,-102.5,42.700001,11.95
1511529,-71.086945,-49.763611,88.05
1511534,-72.107224,-49.854443,74.8
1514291,70.46917,27.15,39.65
1514425,17.510834,43.990276,14.36
1514498,-2.665278,40.964169,96.55
1515054,-73.383331,7.088611,62.35
1516923,-75.906944,-14.336944,9.433
1516992,-42.700001,-9.016667,0.06885
1517037,-88.686668,34.2575,77.05
1517040,-86.650002,32.150002,77.05
1517041,-88.084724,32.923332,77.05
1517518,-70.347221,11.184167,10.6515
1517519,-70.364998,11.196111,8.4705
1518462,23.092192,45.493622,68.3
1518463,23.092192,45.493622,68.3
1518464,23.092192,45.493622,68.3
1518478,-103.566101,29.2978,77.05
1518479,-103.566101,29.2978,77.05
1518483,-103.566101,29.2978,77.05
1518487,-103.566101,29.2978,77.05
1518928,-41.553055,-12.393333,0.063
1522631,10.904444,48.7925,147.9
1523230,-73.554726,-2.808056,12.8
1523639,112.78167,-7.214722,1.29985
1526029,-7.82,32.255001,68.3
1526494,35.828056,3.215556,18.205
1526495,35.700001,3.783333,18.205
1527449,1.254769,42.170944,68.3
1529079,-120.290001,54.07,136.35
1529122,-121.384003,55.568001,96.55
1531226,-7.82,32.255001,68.3
1531227,-7.82,32.255001,68.3
1531918,-65.583336,-18.033333,69.05
1531921,-65.583336,-18.033333,63.8
1531924,-65.783333,-18.026667,63.8
1535454,96.32972,17.437778,12.809
1535455,96.32972,17.437778,12.809
1539123,-9.3412,39.2225,150.35
1539124,-9.3412,39.2225,150.35
1539125,-9.3412,39.2225,150.35
1539126,-9.3412,39.2225,150.35
1539127,-9.3412,39.2225,150.35
1539128,-9.3412,39.2225,150.35
1539143,-9.341944,39.201668,153.25
1539144,-9.341944,39.201668,153.25
1539145,-9.341944,39.201668,153.25
1539146,-9.341944,39.201668,153.25
1539147,-9.341944,39.201668,153.25
1539164,-9.338611,39.231667,150.35
1539165,-9.338611,39.231667,150.35
1539166,-9.338611,39.231667,150.35
1539167,-9.338611,39.231667,150.35
1539911,-68.904167,-8.776944,9.433
1540439,150.633331,-26.75,4.4665
1540440,147.765671,-29.4417,96.55
1540441,147.750107,-29.43095,96.55
1540442,147.957535,-29.467489,96.55
1540443,147.762985,-29.457399,96.55
1540444,147.762756,-29.47032,96.55
1540445,147.762756,-29.47032,96.55
1541895,-106.899445,35.529999,150.35
1542335,-103.650558,29.610001,41.7
1543887,-104.734703,44.458099,151.15
1543889,-104.734703,44.458099,151.15
1544139,-9.222222,38.414165,127.725
1545816,13.356944,50.424999,17.985
1545817,13.356944,50.424999,17.985
1545823,-69.150238,-7.844715,29.294
1545825,-70.416046,-8.23841,0.00585
1545830,-69.474945,-9.025568,0.00585
1545838,-70.505501,-9.425147,33
1545848,-69.856262,-9.089674,33
1545852,-70.131142,-9.120402,33
1545856,-69.908478,-9.217644,33
1545859,-70.229179,-9.154899,33
1545861,-70.367851,-9.330912,33
1545865,-69.940964,-9.374815,33
1545867,-69.942085,-9.388385,33
1545874,-68.870583,-8.759747,33
1545877,-67.469803,-8.786029,1.29985
1545894,-68.696709,-9.193989,33
1545897,-68.710991,-9.267408,1.29985
1545901,-68.739853,-9.404835,33
1545911,-69.297729,-10.149984,33
1545912,-69.375671,-10.213272,33
1545916,-69.482765,-10.301486,33
1546174,-69.714577,-10.975387,33
1546179,-69.688301,-10.950186,33
1546184,-69.67971,-10.961366,33
1546186,-69.657646,-10.948775,29.294
1546189,-69.657646,-10.948775,29.294
1546191,-69.650528,-10.953652,29.294
1546195,-69.650528,-10.953652,29.294
1546196,-69.650528,-10.953652,29.294
1546206,-69.523407,-10.935816,29.294
1546210,-69.523407,-10.935816,29.294
1546212,-69.516373,-10.939382,29.294
1546215,-69.516373,-10.939382,29.294
1546217,-69.428459,-10.935805,33
1546226,-69.343613,-10.939167,8.4705
1546233,-69.343613,-10.939167,8.4705
1546243,-69.343613,-10.939167,8.4705
1546244,-69.343613,-10.939167,8.4705
1546245,-69.343613,-10.939167,8.4705
1546246,-69.343613,-10.939167,8.4705
1546250,-69.389847,-10.934196,29.294
1546252,-69.347054,-10.936583,33
1546256,-69.305847,-10.944893,29.294
1546257,-69.305847,-10.944893,29.294
1546273,-73.39106,-7.610665,3.9605
1546275,-72.783264,-8.181855,1.29985
1546281,-72.747086,-8.98334,1.29985
1546284,-72.700272,-9.126169,3.9605
1546289,-72.717819,-9.200901,3.9605
1546290,-72.717819,-9.200901,3.9605
1546292,-72.718842,-9.387447,7.098
1546297,-73.257904,-8.244514,1.29985
1546298,-73.254021,-8.2873,1.29985
1546300,-73.269783,-8.301036,1.29985
1546305,-73.283333,-8.319,1.29985
1546313,-73.299767,-8.330239,1.29985
1546314,-72.805946,-8.373807,1.29985
1546315,-72.805946,-8.373807,1.29985
1546325,-72.779625,-8.832086,2.67235
1546329,-72.765556,-8.828056,1.294
1546343,-72.823891,-8.816111,1.29985
1546355,-72.801941,-8.828333,1.29985
1546360,-72.767075,-8.863659,1.29985
1546372,-72.763824,-8.993588,1.29985
1546375,-72.776459,-9.004599,1.29985
1546377,-72.723137,-8.982244,1.29985
1546383,-72.713203,-8.989518,1.29985
1546388,-72.701416,-8.991772,1.29985
1546391,-72.705429,-8.981268,1.29985
1546401,-72.782204,-9.016261,1.29985
1546404,-72.76403,-8.999382,1.29985
1546411,-72.723488,-9.018946,1.29985
1546417,-72.674965,-9.132903,1.29985
1546426,-72.712395,-9.159663,1.29985
1546431,-72.69928,-9.178079,1.29985
1546435,-72.701248,-9.232174,1.29985
1546441,-72.696526,-9.247961,1.29985
1546446,-72.691307,-9.278559,1.29985
1546451,-72.69278,-9.213333,0.06885
1546456,-72.711357,-9.347768,1.29985
1546463,-72.717751,-9.358645,1.29985
1546479,-73.754669,-8.202849,0.00585
1546495,-72.782822,-8.916024,0.00585
1546502,-72.799736,-8.974661,0.00585
1546511,-72.753746,-8.9737,0.00585
1546513,-72.739235,-8.974081,0.00585
1546533,-72.70092,-9.386395,0.00585
1546539,-68.765282,-11.003611,14.1815
1546540,-67.498665,-8.788611,8.4705
1546541,-67.498665,-8.788611,8.4705
1548087,-76.846947,38.892223,66.85
1548589,-107,47.599998,64.65
1550674,-2.5333,41.766701,130.925
1550675,-2.5333,41.766701,130.925
1550741,95.514999,21.281668,8.3755
1550742,95.514999,21.281668,8.3755
1550743,94.89167,20.127222,9.433
1550744,94.89167,20.127222,9.433
1550745,94.903893,20.130278,9.433
1550746,94.903893,20.130278,9.433
1550747,94.919167,20.168333,9.433
1550748,94.919167,20.168333,9.433
1550749,94.788612,21.094168,3.094
1550750,94.788612,21.094168,3.094
1551400,0.1,49.516701,153.25
1552278,-37.544998,-8.558889,154.25
1552279,-37.544998,-8.558889,154.25
1552284,-37.544998,-8.558889,154.25
1552285,-37.544998,-8.558889,154.25
1552286,-38.150002,-9.102,154.25
1552289,-39.11639,-7.250833,154.25
1552467,11.065556,52.280556,60.4
1552468,11.065556,52.280556,60.4
1553351,22.7829,45.607101,68.3
1553365,22.783331,45.616669,68.3
1553366,22.783331,45.616669,68.3
1553368,22.783331,45.616669,68.3
1553369,22.783331,45.616669,68.3
1553373,22.783331,45.616669,68.3
1553411,22.783331,45.616669,68.3
1553430,23.092192,45.493622,68.3
1553438,22.898333,45.625832,68.3
1553447,22.583055,45.6675,68.3
1553451,22.910601,45.548698,68.3
1553461,22.93,45.580002,68.3
1553467,22.583055,45.6675,68.3
1553474,22.616667,45.633331,68.3
1553475,22.616667,45.633331,68.3
1553476,22.616667,45.633331,68.3
1553546,23.092192,45.493622,68.3
1553547,23.092192,45.493622,68.3
1553548,23.092192,45.493622,68.3
1553677,1.04325,42.144447,68.3
1553678,1.04325,42.144447,68.3
1553679,1.04325,42.144447,68.3
1553680,1.04325,42.144447,68.3
1554372,-5.435346,43.481365,150.35
1554610,0.572778,42.319443,68.3
1554619,0.583571,42.323624,68.3
1554645,0.516767,42.347885,68.3
1554659,0.392778,42.378056,68.3
1554664,0.392778,42.378056,68.3
1554667,0.392778,42.378056,68.3
1554671,0.392778,42.378056,68.3
1554676,0.392778,42.378056,68.3
1555081,39.066387,49.528332,44.55
1555082,39.066387,49.528332,44.55
1555085,-1.095572,45.98497,96.55
1555086,-0.18889,45.641293,96.55
1555087,-9.080278,39.603889,96.55
1555088,-9.299444,38.767776,96.55
1555090,17.6,47.216702,84.95
1555091,5.3,43.383301,77.05
1555092,4.172239,43.927681,77.05
1555093,-8.65,40.633331,69.05
1555094,1.374813,43.074085,68.3
1555095,1.792291,42.201591,68.3
1555096,1.0357,42.102299,68.3
1555097,1.024,42.120701,68.3
1555098,1.006561,42.163174,68.3
1555099,0.99967,42.145771,68.3
1555100,0.99967,42.145771,68.3
1555102,1.004844,42.092709,68.3
1555103,0.975576,42.136692,68.3
1555104,0.6938,42.092499,68.3
1555105,0.7366,42.254601,68.3
1555106,3.75,50.433334,63.8
1555108,2.9,46.099998,60.4
1555122,0.955962,42.161762,68.3
1555140,-67.632301,-39.117699,84.95
1555174,-56.12722,-31.797501,151.15
1555185,-65.233612,-19.007778,69.05
1555701,-47.75111,-19.719999,68.3
1555715,26.809444,40.916943,31.15
1555720,26.820278,41.003887,31.15
1555723,34.870556,40.848057,25.4
1555842,-48.536945,-21.275,69.05
1556902,-50.548332,-20.340279,74.75
1556987,-111.531998,37.452,77.05
1557020,-111.531998,37.452,77.05
1557025,-111.528999,50.737,77.05
1557989,-70.301674,11.198133,8.4705
1557990,-108.157997,36.085999,77.05
1558141,0.082,45.636002,140.7
1558164,7.032262,47.408421,153.25
1558287,-49.341667,-25.508333,39.65
1558628,-70.235558,11.297778,3.094
1558629,-70.235558,11.297778,3.094
1558640,-70.190277,11.298611,1.2935
1558641,-70.190277,11.298611,1.2935
1558642,-70.190277,11.298611,1.2935
1558805,-50.516666,-20.616667,83
1559036,44.700001,-22.316668,0.00585
1559336,-48.581944,-21.32889,74.75
1559639,46.582222,-15.907778,69.05
1559654,127.919601,34.968399,115.73
1559690,5.733333,43.5,77.05
1559694,5.733333,43.5,77.05
1559722,-112.728302,51.455799,68.3
1559731,-112.876297,51.5541,68.3
1559780,5.293215,43.536854,77.05
1559788,5.3657,43.5,77.05
1559800,5.8178,43.4725,77.05
1559810,6.106141,43.606697,77.05
1559896,69.385834,29.682501,69.05
1559935,-113.916115,50.707222,64.65
1559941,69.400002,29.688057,68.3
1560002,70.707703,30.988501,28.465
1560005,70.707703,30.988501,28.465
1560046,69.366699,29.6833,68.3
1561460,-111.024002,39.005001,151.15
1562562,150.781967,-26.843506,2.67235
1562916,35.3736,-2.9806,2.197
1563648,11.766667,44.216667,6.2895
1563935,-0.319295,49.04998,167.2
1564117,-51.533333,-22.200001,89.65
1565293,-107.0215,47.526402,68.3
1565567,-74.211121,40.383923,74.75
1565568,-74.211121,40.383923,74.75
1565799,-16.811111,15.0375,4.4665
1565810,1.525556,6.584722,57.6
1565811,1.569722,6.6075,57.6
1565812,1.568611,6.608056,57.6
1565825,29,19,74.8
1565867,23.200001,46.849998,35.95
1565868,23.200001,46.849998,35.95
1565869,23.200001,46.849998,35.95
1565882,23.108055,47.105556,35.95
1565886,23.463301,46.8022,35.95
1565888,23.476534,46.750027,35.95
1565891,23.566668,46.755833,35.95
1565892,23.506666,46.806946,31.15
1565893,23.549723,46.7775,31.15
1566039,-5.5115,32.171799,165.9
1567166,-50.488335,-20.616388,74.75
1569275,-9.316111,39.345833,148.55
1569910,129.491104,42.869446,99.6
1570270,-47.921665,-19.77861,77.85
1570273,-47.913891,-19.775557,77.85
1570274,-47.945,-19.73361,77.85
1570280,-70.88208,-30.36886,105.5
1570349,-78.602997,34.606998,77.05
1570350,-78.602997,34.606998,77.05
1570367,-78.602997,34.606998,77.05
1570384,22.9158,45.547501,68.3
1570390,22.9158,45.547501,68.3
1570392,22.915501,45.5462,68.3
1570405,22.845142,45.603615,68.3
1570422,22.9144,45.538399,69.05
1570423,22.914301,45.541698,68.3
1570447,22.914301,45.541698,68.3
1570454,22.908701,45.541599,69.05
1570455,22.9114,45.527699,69.05
1570937,-97.057213,32.980507,96.55
1570983,-97.079094,32.810555,96.55
1570986,-97.079094,32.810555,96.55
1571998,83.424934,27.763344,44.55
1572042,-108.320602,36.508499,68.3
1572066,-108.320602,36.508499,69.05
1572137,-108.320602,36.508499,74.8
1572549,-93.205276,31.046391,14.785
1574247,-0.2985,51.086498,138.3
1575805,-4.007778,30.906389,96.55
1576615,77.664803,17.368401,69.05
1578127,-109.26667,40.083332,43.3
1578171,-109.26667,40.083332,43.3
1578187,-109.26667,40.083332,43.3
1578206,-109.26667,40.083332,43.3
1578220,-109.26667,40.083332,43.3
1578314,-109.26667,40.083332,43.3
1578340,-109.26667,40.083332,43.3
1578497,-93.879997,34.09,106.75
1578498,-93.879997,34.09,106.75
1578499,-93.879997,34.09,106.75
1578723,-65.679726,-23.217501,62.6
1579913,-93.845276,34.065834,110.515
1583989,-95.82,34.164001,112.75
1583994,-99.423302,29.6255,110.515
1584129,-0.067222,51.074165,138.3
1584132,-0.314444,51.104721,131.15
1585109,-73.251114,-3.743611,13.789
1585110,-73.251114,-3.743611,13.789
1585111,-73.251114,-3.743611,13.789
1585112,-73.251114,-3.743611,13.789
1585114,-73.251114,-3.743611,13.789
1585122,-73.251114,-3.743611,13.789
1585123,-73.251114,-3.743611,13.789
1585124,-73.251114,-3.743611,13.789
1585125,-73.251114,-3.743611,13.789
1585126,-73.251114,-3.743611,13.789
1585136,-73.251114,-3.743611,13.789
1585141,-73.251114,-3.743611,13.789
1585142,-73.251114,-3.743611,13.789
1585143,-73.251114,-3.743611,13.789
1585935,10.202222,32.675835,128.9
1585936,10.202222,32.675835,128.9
1585938,10.202222,32.675835,128.9
1586019,6.084,49.4823,182.5
1586032,-2.4453,50.606499,160.4
1586035,-0.716667,40.900002,127.725
1586036,-0.766667,40.950001,127.725
1586148,-1.1707,50.630901,111.03
1586149,22.649559,42.83445,78.45
1586154,-90.027779,37.31778,78.2
1586242,-0.365278,49.120556,167.2
1586278,106.944,36.187,0.00585
1586279,117.839996,36.939999,0.00585
1586280,110.830002,34.779999,0.00585
1586281,120.220001,30.15,0.00585
1586282,120.459999,30.629999,0.00585
1586283,120.699997,30.709999,0.00585
1586284,121.370003,29.969999,0.00585
1586285,114.410004,30.52,0.00585
1586286,109.610001,31,0.00585
1586287,113.660004,33.610001,0.00585
1586288,116.519997,35.709999,0.00585
1586289,116.769997,36.439999,0.00585
1586290,117.080002,35.955002,0.00585
1586291,118.849998,35.529999,0.00585
1586292,117.190002,35.630001,0.00585
1586293,118.519997,36.470001,0.00585
1586294,112.760002,34.57,0.00585
1586295,111.489998,35.880001,0.00585
1586296,110.309998,38.560001,0.00585
1586297,112.279999,30.309999,0.00585
1586298,112.690002,34.700001,0.00585
1586299,114.303055,36.139442,0.00585
1586300,-109.706665,43.910278,52.2
1586431,-38.103001,-5.155,103.45
1587078,-68.349998,-39.633331,84.95
1587146,-85.273613,32.256111,77.05
1587188,0.973056,42.159443,68.3
1587195,-49.261391,-19.439167,74.75
1587311,72.355835,21.598057,7.61
1587312,76.8722,30.8358,1.6845
1587313,72.355835,21.598057,7.61
1587314,76.8703,30.778799,1.6845
1587315,76.783333,30.733334,3.9605
1587316,75.756699,31.193001,3.094
1587317,76.995811,30.677397,3.094
1587318,82.817497,27.776943,12.809
1587319,76.783333,30.733334,3.9605
1587320,77.637299,28.4501,3.094
1587321,76.833336,30.833332,3.094
1587322,76.783333,30.733334,3.9605
1587323,72.355835,21.598057,7.61
1587324,82.00972,24.5,0.06885
1587325,87.696114,26.178057,3.094
1587326,76.783333,30.733334,3.9605
1587327,77.111702,30.327801,3.094
1587328,76.995811,30.677397,3.094
1587329,79.093803,28.820499,3.094
1587330,79.093803,28.820499,3.094
1587332,76.783333,30.733334,3.9605
1587333,72.355835,21.598057,7.61
1587334,68.994781,29.023781,19.6165
1587335,76.515503,29.3883,3.094
1587336,87.696114,26.178057,3.094
1587381,45.73233,-16.104549,69.05
1587388,45.626949,-16.134911,69.05
1587393,45.736389,-16.120832,69.05
1587404,142.52861,-22.199722,96.55
1587500,99.060555,7.970278,35.55
1587518,9.35,39.616669,51.9
1587519,8.9922,39.792301,22.035
1587520,8.5,40.495701,18.205
1587521,9.101389,40.719444,18.205
1587525,9.11315,39.240852,8.4765
1587528,9.1239,39.210999,8.4765
1587529,9.184722,39.244999,8.4765
1587530,9.1111,39.2281,8.4765
1587628,-55.961945,-31.702223,141.05
1588137,0.264232,47.479073,18.205
1588389,14.7964,47.6688,91.4
1588390,14.7964,47.6688,91.4
1588420,13.48,47.735279,87.55
1588421,13.48,47.735279,87.55
1588431,22.783331,45.616669,68.3
1588432,22.783331,45.616669,68.3
1588433,22.783331,45.616669,68.3
1588434,22.783331,45.616669,68.3
1588465,-101.626297,45.530899,68.3
1588466,-101.626297,45.530899,68.3
1588516,-103.188957,45.000481,68.3
1588518,-103.188957,45.000481,68.3
1588541,-103.161003,45.007801,68.3
1588547,-103.186501,45.998501,68.3
1588616,113.352242,22.75202,0.00585
1588617,113.198792,22.829741,0.00585
1588618,113.071411,22.686747,0.00585
1588620,113.06575,22.657759,0.00585
1588629,113.24826,23.05987,0.00585
1588630,113.094788,23.00635,0.00585
1588649,-2.5832,32.0406,97.2
1588650,-2.5832,32.0406,97.2
1589234,-5.323611,41.227501,35.95
1589236,-2.04086,41.469349,35.95
1589237,-5.4975,41,37.6
1589239,-5.4975,41,37.6
1589240,-5.55,40.982224,39.65
1589242,-5.5,40.983334,35.55
1589243,-5.5,40.983334,35.55
1589244,-5.689722,41,39.65
1589247,-5.7075,41.324722,44.55
1589248,-5.7075,41.324722,44.55
1589249,-5.7075,41.324722,44.55
1589252,-5.666667,41.316666,44.55
1589253,-5.666667,41.316666,44.55
1589255,-5.75,41.366669,44.55
1589256,-5.75,41.366669,44.55
1589257,-5.75,41.366669,44.55
1589260,-4.416667,41.666668,44.55
1589261,-4.416667,41.666668,44.55
1589262,-4.416667,41.666668,44.55
1589264,-5.666667,41.400002,44.55
1589265,-5.666667,41.400002,44.55
1589266,-5.666667,41.400002,44.55
1589268,-5.566111,41.433334,44.55
1589269,-5.566111,41.433334,44.55
1589270,-5.566111,41.433334,44.55
1589274,-5.73919,41.573608,44.55
1589281,104.863098,15.2331,112.75
1589289,102.849998,16.538,112.75
1589299,102.033058,15.807778,112.75
1589530,40.766579,11.54763,3.094
1589559,40.818771,11.61355,2.197
1589560,40.818771,11.61355,2.197
1589594,40.827702,11.57319,2.703
1589595,40.827702,11.57319,2.703
1589641,-1.095572,45.98497,96.55
